name,position,average_appearances,average_clean_sheets,average_goals_conceded,average_tackles,average_tackle_success_percentage,average_last_man_tackles,average_blocked_shots,average_interceptions,average_clearances,average_headed_clearance,average_clearances_off_line,average_recoveries,average_duels_won,average_duels_lost,average_successful_50_50s,average_aerial_battles_won,average_aerial_battles_lost,average_own_goals,average_errors_leading_to_goal,average_assists,average_passes,average_passes_per_match,average_big_chances_created,average_crosses,average_cross_accuracy_percentage,average_through_balls,average_accurate_long_balls,average_yellow_cards,average_fouls,average_offsides,average_goals,average_headed_goals,average_goals_with_right_foot,average_goals_with_left_foot,average_hit_woodwork,average_goals_per_match,average_penalties_scored,average_freekicks_scored,average_shots_on_target,average_shooting_accuracy_percentage,average_big_chances_missed,average_saves,average_penalties_saved,average_punches,average_high_claims,average_catches,average_sweeper_clearances,average_throw_outs,average_goal_kicks
Josh Cullen ,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Davies ,Midfielder,2.0,0.0,0.0,1.0,100.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,49.0,24.5,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin De Bruyne ,Midfielder,25.0,0.0,0.0,28.0,86.0,0.0,10.0,18.0,13.0,8.0,0.0,131.0,94.0,154.0,36.0,12.0,29.0,0.0,1.0,9.0,1127.0,45.08,9.0,181.0,27.0,15.0,48.0,2.0,16.0,8.0,7.0,0.0,7.0,0.0,1.0,0.28,0.0,0.0,25.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siem de Jong ,Midfielder,18.0,0.0,0.0,16.0,63.0,0.0,2.0,4.0,2.0,1.0,0.0,21.0,32.0,43.0,3.0,7.0,19.0,0.0,0.0,1.0,193.0,10.72,0.0,7.0,14.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Delph ,Midfielder,17.0,0.0,0.0,26.0,50.0,0.0,3.0,22.0,8.0,1.0,0.0,65.0,65.0,52.0,24.0,6.0,9.0,0.0,0.0,0.0,483.0,28.41,1.0,7.0,14.0,1.0,10.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.12,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mousa Dembélé ,Midfielder,29.0,0.0,0.0,104.0,81.0,0.0,6.0,56.0,33.0,14.0,0.0,223.0,249.0,156.0,83.0,31.0,28.0,0.0,0.0,1.0,1378.0,47.52,0.0,4.0,25.0,3.0,40.0,3.0,48.0,2.0,3.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,9.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier ,Midfielder,37.0,0.0,0.0,80.0,80.0,0.0,9.0,80.0,70.0,43.0,0.0,151.0,197.0,185.0,8.0,88.0,68.0,0.0,0.0,2.0,2084.0,56.32,3.0,19.0,11.0,5.0,120.0,10.0,52.0,0.0,3.0,2.0,1.0,0.0,0.0,0.08,0.0,0.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Dobson ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Dorrans ,Midfielder,21.0,0.0,0.0,23.0,65.0,0.0,3.0,25.0,12.0,4.0,0.0,79.0,52.0,62.0,17.0,8.0,12.0,0.0,0.0,1.0,724.0,34.48,1.0,14.0,21.0,1.0,52.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Doucouré ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran Dowell ,Midfielder,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,30.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Dreher ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Drinkwater ,Midfielder,35.0,0.0,0.0,106.0,70.0,0.0,11.0,55.0,68.0,41.0,0.0,342.0,191.0,203.0,31.0,29.0,44.0,0.0,0.0,7.0,1984.0,56.69,10.0,47.0,23.0,11.0,137.0,3.0,54.0,0.0,2.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,9.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Dyer ,Midfielder,13.0,0.0,0.0,4.0,75.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,23.0,36.0,8.0,1.0,6.0,0.0,0.0,1.0,74.0,5.69,1.0,6.0,33.0,1.0,2.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Dymond ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Edwards ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Eriksen ,Midfielder,35.0,0.0,0.0,47.0,87.0,0.0,23.0,34.0,25.0,8.0,0.0,191.0,116.0,165.0,35.0,17.0,31.0,0.0,0.0,13.0,1841.0,52.6,13.0,183.0,23.0,12.0,77.0,2.0,13.0,0.0,6.0,0.0,5.0,1.0,4.0,0.17,0.0,2.0,42.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Evans ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesc Fàbregas ,Midfielder,37.0,0.0,0.0,103.0,73.0,0.0,12.0,23.0,19.0,9.0,0.0,253.0,190.0,178.0,23.0,22.0,19.0,0.0,0.0,7.0,2829.0,76.46,13.0,105.0,22.0,33.0,184.0,5.0,38.0,4.0,5.0,0.0,5.0,0.0,0.0,0.14,2.0,1.0,19.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marouane Fellaini ,Midfielder,18.0,0.0,0.0,25.0,72.0,0.0,8.0,10.0,22.0,18.0,0.0,91.0,103.0,123.0,17.0,49.0,45.0,0.0,0.0,0.0,590.0,32.78,0.0,2.0,0.0,0.0,15.0,2.0,33.0,4.0,1.0,0.0,1.0,0.0,1.0,0.06,0.0,0.0,8.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leroy Fer ,Midfielder,11.0,0.0,0.0,21.0,81.0,0.0,1.0,13.0,15.0,9.0,0.0,59.0,62.0,50.0,5.0,22.0,8.0,0.0,0.0,2.0,441.0,40.09,0.0,0.0,0.0,0.0,27.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernandinho ,Midfielder,33.0,0.0,0.0,105.0,70.0,0.0,8.0,56.0,44.0,23.0,0.0,189.0,210.0,201.0,30.0,43.0,45.0,0.0,0.0,2.0,1872.0,56.73,5.0,11.0,27.0,5.0,83.0,8.0,55.0,0.0,2.0,0.0,2.0,0.0,1.0,0.06,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando ,Midfielder,24.0,0.0,0.0,60.0,83.0,0.0,4.0,43.0,36.0,20.0,0.0,112.0,122.0,106.0,16.0,38.0,27.0,0.0,0.0,0.0,915.0,38.13,0.0,1.0,100.0,0.0,48.0,4.0,27.0,1.0,2.0,1.0,1.0,0.0,1.0,0.08,0.0,0.0,5.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Field ,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu Flamini ,Midfielder,16.0,0.0,0.0,31.0,65.0,0.0,2.0,35.0,25.0,7.0,0.0,66.0,48.0,40.0,2.0,12.0,5.0,0.0,0.0,0.0,627.0,39.19,0.0,5.0,20.0,2.0,17.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Júnior ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Gardner ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuele Giaccherini ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darron Gibson ,Midfielder,7.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,15.0,7.0,0.0,18.0,14.0,11.0,3.0,7.0,1.0,0.0,0.0,1.0,181.0,25.86,1.0,0.0,0.0,0.0,23.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carles Gil ,Midfielder,23.0,0.0,0.0,22.0,82.0,0.0,4.0,10.0,5.0,2.0,0.0,76.0,79.0,89.0,29.0,1.0,4.0,0.0,0.0,0.0,730.0,31.74,1.0,77.0,23.0,0.0,22.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.09,0.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Glendon ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden Gooch ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Gosling ,Midfielder,34.0,0.0,0.0,73.0,71.0,0.0,11.0,52.0,21.0,9.0,0.0,156.0,184.0,203.0,37.0,35.0,43.0,0.0,0.0,1.0,1194.0,35.12,2.0,6.0,17.0,3.0,40.0,6.0,31.0,1.0,3.0,1.0,2.0,0.0,1.0,0.09,0.0,0.0,11.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Goss ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoan Gouffran ,Midfielder,8.0,0.0,0.0,6.0,67.0,0.0,1.0,6.0,3.0,0.0,0.0,20.0,12.0,22.0,1.0,4.0,6.0,0.0,0.0,0.0,92.0,11.5,0.0,4.0,25.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Grant ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Gray ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Grealish ,Midfielder,16.0,0.0,0.0,6.0,100.0,0.0,8.0,14.0,1.0,0.0,0.0,55.0,48.0,54.0,24.0,1.0,11.0,0.0,0.0,0.0,316.0,19.75,1.0,20.0,10.0,0.0,11.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Green ,Midfielder,2.0,0.0,0.0,2.0,100.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,11.5,0.0,8.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rees Greenwood ,Midfielder,1.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Grimes ,Midfielder,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,44.0,44.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Grujic ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adlène Guédioura ,Midfielder,18.0,0.0,0.0,13.0,77.0,0.0,2.0,16.0,1.0,1.0,0.0,51.0,43.0,52.0,12.0,12.0,15.0,0.0,0.0,2.0,251.0,13.94,1.0,43.0,21.0,1.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa Gueye ,Midfielder,35.0,0.0,0.0,144.0,75.0,0.0,10.0,141.0,30.0,11.0,0.0,344.0,295.0,199.0,69.0,31.0,27.0,0.0,1.0,1.0,1869.0,53.4,0.0,15.0,20.0,3.0,94.0,10.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Hammond ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Henderson ,Midfielder,17.0,0.0,0.0,41.0,63.0,0.0,11.0,22.0,17.0,7.0,0.0,113.0,74.0,55.0,8.0,21.0,10.0,0.0,0.0,3.0,939.0,55.24,1.0,47.0,26.0,3.0,79.0,1.0,10.0,3.0,2.0,0.0,2.0,0.0,1.0,0.12,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Herrera ,Midfielder,27.0,0.0,0.0,56.0,80.0,0.0,11.0,24.0,17.0,5.0,0.0,118.0,103.0,110.0,19.0,7.0,7.0,0.0,0.0,2.0,1097.0,40.63,4.0,34.0,18.0,7.0,46.0,4.0,28.0,1.0,3.0,1.0,2.0,0.0,0.0,0.11,1.0,0.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Hesketh ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Honeyman ,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Hoolahan ,Midfielder,30.0,0.0,0.0,27.0,70.0,0.0,9.0,15.0,1.0,0.0,0.0,169.0,105.0,169.0,35.0,3.0,14.0,0.0,0.0,8.0,1113.0,37.1,7.0,54.0,26.0,6.0,36.0,1.0,19.0,5.0,4.0,0.0,1.0,3.0,0.0,0.13,1.0,0.0,8.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Howson ,Midfielder,36.0,0.0,0.0,76.0,82.0,0.0,13.0,42.0,66.0,33.0,0.0,188.0,154.0,200.0,28.0,32.0,77.0,0.0,0.0,4.0,1284.0,35.67,4.0,30.0,33.0,1.0,63.0,7.0,27.0,3.0,3.0,1.0,1.0,1.0,0.0,0.08,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon Ibe ,Midfielder,27.0,0.0,0.0,10.0,90.0,0.0,11.0,1.0,0.0,0.0,0.0,75.0,86.0,95.0,60.0,2.0,6.0,0.0,0.0,2.0,481.0,17.81,1.0,59.0,20.0,3.0,10.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,2.0,0.04,0.0,0.0,6.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giannelli Imbula ,Midfielder,14.0,0.0,0.0,14.0,100.0,0.0,4.0,7.0,5.0,3.0,0.0,109.0,107.0,79.0,61.0,12.0,12.0,0.0,0.0,0.0,772.0,55.14,0.0,5.0,0.0,4.0,19.0,4.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.14,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gökhan Inler ,Midfielder,5.0,0.0,0.0,10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,27.0,20.0,19.0,1.0,5.0,8.0,0.0,0.0,0.0,124.0,24.8,0.0,1.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Ireland ,Midfielder,13.0,0.0,0.0,10.0,70.0,0.0,0.0,3.0,1.0,1.0,0.0,21.0,14.0,18.0,2.0,2.0,6.0,0.0,0.0,1.0,160.0,12.31,3.0,9.0,33.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd Isgrove ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty James ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj ,Midfielder,5.0,0.0,0.0,1.0,100.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,7.0,16.0,3.0,0.0,3.0,0.0,0.0,0.0,42.0,8.4,0.0,2.0,0.0,2.0,6.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Jarvis ,Midfielder,22.0,0.0,0.0,13.0,69.0,0.0,3.0,6.0,4.0,3.0,0.0,36.0,31.0,51.0,6.0,6.0,19.0,0.0,0.0,1.0,268.0,12.18,2.0,86.0,21.0,0.0,9.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,4.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mile Jedinak ,Midfielder,27.0,0.0,0.0,50.0,68.0,0.0,5.0,55.0,58.0,34.0,0.0,115.0,169.0,112.0,5.0,102.0,41.0,0.0,1.0,0.0,830.0,30.74,2.0,6.0,17.0,0.0,51.0,6.0,36.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
João Teixeira ,Midfielder,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi Mikel ,Midfielder,25.0,0.0,0.0,52.0,71.0,0.0,1.0,32.0,34.0,14.0,0.0,157.0,100.0,109.0,20.0,18.0,29.0,0.0,0.0,1.0,1243.0,49.72,0.0,3.0,0.0,0.0,47.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Johnson ,Midfielder,4.0,0.0,0.0,5.0,80.0,0.0,5.0,0.0,3.0,3.0,0.0,6.0,14.0,15.0,0.0,5.0,2.0,0.0,0.0,0.0,67.0,16.75,0.0,3.0,67.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Toral ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
