name,position,average_appearances,average_clean_sheets,average_goals_conceded,average_tackles,average_tackle_success_percentage,average_last_man_tackles,average_blocked_shots,average_interceptions,average_clearances,average_headed_clearance,average_clearances_off_line,average_recoveries,average_duels_won,average_duels_lost,average_successful_50_50s,average_aerial_battles_won,average_aerial_battles_lost,average_own_goals,average_errors_leading_to_goal,average_assists,average_passes,average_passes_per_match,average_big_chances_created,average_crosses,average_cross_accuracy_percentage,average_through_balls,average_accurate_long_balls,average_yellow_cards,average_fouls,average_offsides,average_goals,average_headed_goals,average_goals_with_right_foot,average_goals_with_left_foot,average_hit_woodwork,average_goals_per_match,average_penalties_scored,average_freekicks_scored,average_shots_on_target,average_shooting_accuracy_percentage,average_big_chances_missed,average_saves,average_penalties_saved,average_punches,average_high_claims,average_catches,average_sweeper_clearances,average_throw_outs,average_goal_kicks
Abdul Rahman Baba ,Defender,15.0,2.0,13.0,47.0,83.0,0.0,1.0,23.0,32.0,13.0,1.0,76.0,67.0,65.0,8.0,8.0,13.0,0.0,1.0,1.0,526.0,35.07,0.0,31.0,16.0,0.0,18.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Aké ,Defender,24.0,7.0,24.0,79.0,67.0,0.0,3.0,76.0,72.0,26.0,1.0,80.0,135.0,73.0,10.0,34.0,25.0,0.0,0.0,0.0,609.0,25.38,1.0,42.0,12.0,0.0,30.0,4.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Moreno ,Defender,32.0,6.0,36.0,92.0,75.0,1.0,13.0,63.0,48.0,9.0,0.0,138.0,143.0,122.0,16.0,14.0,15.0,0.0,0.0,4.0,1323.0,41.34,3.0,138.0,26.0,1.0,85.0,3.0,29.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toby Alderweireld ,Defender,38.0,13.0,35.0,45.0,71.0,0.0,8.0,66.0,285.0,125.0,1.0,161.0,116.0,74.0,7.0,59.0,39.0,0.0,0.0,2.0,2076.0,54.63,1.0,16.0,13.0,2.0,238.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Amartey ,Defender,5.0,0.0,2.0,1.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,66.0,13.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Amavi ,Defender,10.0,2.0,13.0,36.0,83.0,0.0,3.0,37.0,32.0,15.0,0.0,64.0,92.0,86.0,25.0,20.0,17.0,0.0,1.0,2.0,368.0,36.8,1.0,40.0,13.0,0.0,19.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angeliño ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele Angella ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
César Azpilicueta ,Defender,37.0,8.0,50.0,114.0,75.0,0.0,2.0,86.0,102.0,32.0,0.0,210.0,182.0,124.0,6.0,46.0,39.0,0.0,0.0,3.0,1798.0,48.59,3.0,57.0,19.0,1.0,103.0,7.0,39.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leighton Baines ,Defender,18.0,4.0,26.0,34.0,59.0,0.0,3.0,29.0,42.0,19.0,0.0,62.0,68.0,54.0,4.0,9.0,17.0,0.0,0.0,1.0,756.0,42.0,2.0,103.0,24.0,0.0,57.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Baker ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Ball ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Bardsley ,Defender,11.0,0.0,18.0,31.0,81.0,1.0,2.0,18.0,32.0,7.0,0.0,28.0,61.0,29.0,3.0,12.0,3.0,0.0,0.0,1.0,300.0,27.27,1.0,14.0,14.0,1.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Bartley ,Defender,5.0,0.0,6.0,9.0,67.0,0.0,0.0,6.0,29.0,12.0,0.0,13.0,24.0,8.0,1.0,11.0,3.0,0.0,1.0,0.0,127.0,25.4,0.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien Bassong ,Defender,32.0,4.0,56.0,27.0,74.0,1.0,3.0,53.0,256.0,151.0,1.0,136.0,155.0,83.0,11.0,95.0,41.0,0.0,2.0,0.0,882.0,27.56,0.0,2.0,0.0,0.0,74.0,4.0,25.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Essaïd Belkalem ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Héctor Bellerín ,Defender,36.0,18.0,33.0,58.0,81.0,0.0,5.0,66.0,85.0,31.0,0.0,164.0,166.0,147.0,62.0,39.0,39.0,0.0,0.0,5.0,1689.0,46.92,9.0,109.0,17.0,9.0,33.0,3.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yohan Benalouane ,Defender,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Bennett ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bertrand ,Defender,32.0,9.0,33.0,43.0,74.0,0.0,3.0,72.0,88.0,38.0,1.0,133.0,124.0,120.0,17.0,37.0,32.0,0.0,0.0,3.0,1121.0,35.03,6.0,146.0,19.0,1.0,56.0,6.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krystian Bielik ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Binnom-Williams ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Blackett ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daley Blind ,Defender,35.0,12.0,35.0,95.0,71.0,0.0,2.0,80.0,119.0,56.0,1.0,274.0,165.0,123.0,21.0,34.0,55.0,0.0,0.0,1.0,2029.0,57.97,2.0,125.0,26.0,1.0,171.0,2.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Borthwick-Jackson ,Defender,10.0,1.0,6.0,8.0,75.0,0.0,0.0,11.0,17.0,8.0,0.0,43.0,29.0,45.0,9.0,10.0,23.0,0.0,0.0,1.0,353.0,35.3,2.0,27.0,19.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Smith ,Defender,4.0,0.0,5.0,11.0,91.0,0.0,1.0,3.0,12.0,1.0,0.0,14.0,22.0,21.0,4.0,2.0,5.0,0.0,0.0,0.0,108.0,27.0,0.0,14.0,29.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Britos ,Defender,24.0,7.0,28.0,25.0,56.0,0.0,0.0,60.0,126.0,43.0,0.0,81.0,109.0,68.0,7.0,62.0,36.0,0.0,1.0,0.0,786.0,32.75,0.0,2.0,100.0,0.0,103.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Buckley ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reece Burke ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Byram ,Defender,4.0,1.0,3.0,5.0,80.0,0.0,0.0,12.0,11.0,5.0,0.0,16.0,12.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,95.0,23.75,0.0,10.0,20.0,0.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Cahill ,Defender,23.0,2.0,38.0,22.0,82.0,2.0,1.0,36.0,114.0,44.0,2.0,85.0,113.0,67.0,3.0,69.0,38.0,1.0,0.0,1.0,773.0,33.61,0.0,0.0,0.0,1.0,29.0,2.0,17.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baily Cargill ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Carter-Vickers ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Cathcart ,Defender,35.0,10.0,46.0,45.0,76.0,0.0,2.0,63.0,171.0,87.0,0.0,121.0,132.0,67.0,8.0,68.0,42.0,1.0,1.0,0.0,1032.0,29.49,0.0,3.0,33.0,0.0,116.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Caulker ,Defender,6.0,1.0,2.0,2.0,100.0,0.0,1.0,6.0,14.0,6.0,0.0,7.0,11.0,8.0,0.0,9.0,7.0,0.0,0.0,0.0,68.0,11.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cédric Soares ,Defender,24.0,5.0,19.0,70.0,79.0,0.0,2.0,53.0,67.0,21.0,2.0,131.0,122.0,91.0,18.0,20.0,33.0,0.0,0.0,2.0,786.0,32.75,4.0,115.0,27.0,0.0,66.0,3.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calum Chambers ,Defender,12.0,2.0,3.0,8.0,100.0,0.0,1.0,10.0,21.0,9.0,0.0,28.0,29.0,19.0,5.0,13.0,11.0,1.0,0.0,0.0,195.0,16.25,0.0,1.0,0.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Chester ,Defender,13.0,3.0,18.0,32.0,69.0,0.0,0.0,24.0,50.0,20.0,0.0,46.0,62.0,42.0,3.0,21.0,13.0,0.0,0.0,0.0,327.0,25.15,0.0,14.0,7.0,2.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Chilwell ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aly Cissokho ,Defender,18.0,3.0,40.0,26.0,73.0,0.0,1.0,40.0,75.0,21.0,0.0,84.0,56.0,44.0,4.0,22.0,12.0,0.0,0.0,0.0,647.0,35.94,0.0,81.0,19.0,0.0,36.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciaran Clark ,Defender,18.0,3.0,31.0,24.0,75.0,0.0,0.0,47.0,127.0,60.0,0.0,68.0,93.0,58.0,9.0,50.0,30.0,0.0,2.0,0.0,559.0,31.06,1.0,1.0,100.0,0.0,30.0,6.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Clarke-Salter ,Defender,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cleary ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaël Clichy ,Defender,14.0,5.0,11.0,28.0,89.0,0.0,0.0,50.0,40.0,14.0,0.0,77.0,59.0,46.0,15.0,12.0,9.0,0.0,0.0,1.0,693.0,49.5,2.0,27.0,33.0,1.0,29.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne ,Defender,33.0,10.0,45.0,84.0,75.0,0.0,13.0,52.0,57.0,10.0,0.0,161.0,143.0,102.0,23.0,11.0,21.0,0.0,0.0,0.0,1510.0,45.76,1.0,81.0,14.0,1.0,58.0,6.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastián Coates ,Defender,16.0,2.0,30.0,45.0,82.0,0.0,0.0,41.0,90.0,38.0,2.0,71.0,81.0,60.0,7.0,27.0,20.0,1.0,0.0,1.0,379.0,23.69,0.0,2.0,0.0,0.0,28.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Séamus Coleman ,Defender,28.0,7.0,34.0,58.0,79.0,0.0,8.0,36.0,71.0,32.0,0.0,160.0,142.0,120.0,43.0,13.0,22.0,1.0,1.0,3.0,1044.0,37.29,3.0,93.0,15.0,0.0,45.0,4.0,20.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Collins ,Defender,19.0,5.0,14.0,18.0,83.0,0.0,3.0,19.0,151.0,83.0,1.0,59.0,76.0,50.0,3.0,51.0,27.0,0.0,0.0,0.0,574.0,30.21,0.0,0.0,0.0,0.0,55.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabricio Coloccini ,Defender,26.0,5.0,47.0,43.0,74.0,0.0,3.0,61.0,97.0,42.0,1.0,106.0,88.0,77.0,4.0,32.0,33.0,1.0,0.0,0.0,849.0,32.65,0.0,4.0,0.0,0.0,79.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Connolly ,Defender,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filippo Costa ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Cresswell ,Defender,37.0,11.0,50.0,38.0,61.0,0.0,10.0,70.0,88.0,41.0,1.0,168.0,121.0,109.0,12.0,40.0,34.0,0.0,3.0,4.0,1377.0,37.22,4.0,121.0,26.0,1.0,115.0,1.0,22.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Croll ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuco Martina ,Defender,15.0,1.0,15.0,37.0,73.0,0.0,1.0,24.0,34.0,6.0,1.0,67.0,55.0,40.0,1.0,6.0,10.0,0.0,1.0,1.0,428.0,28.53,2.0,37.0,27.0,1.0,41.0,1.0,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Daniels ,Defender,37.0,7.0,63.0,75.0,83.0,0.0,5.0,53.0,76.0,33.0,0.0,203.0,176.0,110.0,57.0,26.0,21.0,0.0,1.0,5.0,1692.0,45.73,3.0,127.0,25.0,1.0,65.0,2.0,10.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Dann ,Defender,35.0,8.0,44.0,35.0,69.0,1.0,4.0,62.0,179.0,94.0,2.0,138.0,170.0,113.0,10.0,115.0,75.0,0.0,1.0,1.0,1116.0,31.89,0.0,5.0,20.0,0.0,131.0,7.0,20.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Darmian ,Defender,28.0,8.0,18.0,84.0,82.0,0.0,0.0,42.0,53.0,14.0,0.0,103.0,138.0,96.0,11.0,20.0,13.0,0.0,0.0,0.0,934.0,33.36,3.0,53.0,17.0,0.0,40.0,8.0,27.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Dawson ,Defender,38.0,10.0,48.0,59.0,69.0,0.0,11.0,86.0,162.0,93.0,1.0,153.0,212.0,164.0,8.0,119.0,73.0,1.0,0.0,0.0,1115.0,29.34,3.0,130.0,22.0,0.0,81.0,3.0,28.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ritchie de Laet ,Defender,12.0,0.0,16.0,25.0,92.0,0.0,0.0,21.0,25.0,7.0,1.0,40.0,44.0,39.0,3.0,13.0,16.0,0.0,0.0,0.0,218.0,18.17,0.0,15.0,27.0,0.0,15.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Debayo ,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu Debuchy ,Defender,2.0,0.0,3.0,9.0,100.0,0.0,1.0,3.0,1.0,0.0,0.0,12.0,17.0,10.0,1.0,6.0,2.0,0.0,0.0,0.0,79.0,39.5,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Delaney ,Defender,32.0,5.0,46.0,31.0,74.0,1.0,2.0,56.0,204.0,111.0,0.0,124.0,145.0,93.0,4.0,96.0,61.0,2.0,1.0,3.0,1055.0,32.97,5.0,7.0,29.0,0.0,114.0,2.0,18.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martín Demichelis ,Defender,20.0,3.0,18.0,20.0,80.0,0.0,2.0,35.0,76.0,39.0,0.0,47.0,68.0,46.0,5.0,35.0,13.0,0.0,1.0,0.0,551.0,27.55,1.0,0.0,0.0,0.0,23.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
